id,cast_id,store_id,date,planned_start,planned_end,actual_start,actual_end,is_late,is_absent,help_from_store_id,notes,shift_data,help_cast_name
1121,3,1,2025-07-05,,,2025-07-05 20:00:00.000000,2025-07-05 23:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 10, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
1122,115,1,2025-07-05,,,2025-07-05 20:30:00.000000,2025-07-05 23:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 2, ""drink_back"": 400, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 9, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.5}",
1123,104,1,2025-07-05,,,2025-07-05 21:00:00.000000,2025-07-06 00:30:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
1124,107,1,2025-07-05,,,2025-07-05 22:00:00.000000,2025-07-06 03:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 7.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 30, ""drink_back"": 6000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
1125,101,1,2025-07-05,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
1126,122,1,2025-07-06,,,2025-07-06 19:30:00.000000,2025-07-06 22:30:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 2, ""drink_back"": 400, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 17, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
1127,107,1,2025-07-06,,,2025-07-06 21:00:00.000000,2025-07-07 02:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 24, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
1128,101,1,2025-07-06,,,2025-07-06 21:00:00.000000,2025-07-07 02:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 5000, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
1129,104,1,2025-07-06,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
1130,37,1,2025-07-07,,,2025-07-07 20:00:00.000000,2025-07-07 23:30:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 12, ""drink_back"": 2400, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
1131,19,1,2025-07-07,,,2025-07-07 20:30:00.000000,2025-07-07 23:30:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 14, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
1132,101,1,2025-07-07,,,2025-07-07 21:00:00.000000,2025-07-08 03:00:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 16, ""drink_back"": 3200, ""daily_payment"": 6000, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 17, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
1133,107,1,2025-07-07,,,2025-07-07 21:00:00.000000,2025-07-08 03:00:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 16, ""drink_back"": 3200, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 16, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
1134,117,1,2025-07-07,,,2025-07-07 21:30:00.000000,2025-07-07 23:30:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 101, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.0}",
1135,112,1,2025-07-08,,,2025-07-08 20:00:00.000000,2025-07-09 00:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 10, ""drink_back"": 2000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 36, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1136,107,1,2025-07-08,,,2025-07-08 21:00:00.000000,2025-07-09 03:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 6.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 28, ""drink_back"": 5600, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 16, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
1137,117,1,2025-07-08,,,2025-07-08 21:30:00.000000,2025-07-08 23:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 8, ""drink_back"": 1600, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.0}",
1138,3,1,2025-07-09,,,2025-07-09 20:00:00.000000,2025-07-10 00:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 2, ""drink_back"": 400, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 41, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1139,84,1,2025-07-09,,,2025-07-09 21:00:00.000000,2025-07-10 03:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 30, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
1140,117,1,2025-07-09,,,2025-07-09 21:30:00.000000,2025-07-09 23:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 117, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.0}",
1141,107,1,2025-07-09,,,2025-07-09 22:30:00.000000,2025-07-10 03:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 2, ""drink_back"": 400, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 28, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.5}",
1142,101,1,2025-07-09,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
1143,57,1,2025-07-09,,,2025-07-09 19:00:00.000000,2025-07-10 04:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 22, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 9.0}",
1144,117,1,2025-07-10,,,2025-07-10 20:00:00.000000,2025-07-10 23:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 6, ""drink_back"": 1200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 139, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
1145,19,1,2025-07-10,,,2025-07-10 20:00:00.000000,2025-07-10 23:30:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 6, ""drink_back"": 1200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 20, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
1146,112,1,2025-07-10,,,2025-07-10 20:30:00.000000,2025-07-10 23:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 8, ""drink_back"": 1600, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.5}",
1147,107,1,2025-07-10,,,2025-07-10 21:30:00.000000,2025-07-11 03:30:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 20, ""drink_back"": 4000, ""daily_payment"": 0, ""rt_count"": 3, ""nt_count"": 0, ""distribution_count"": 21, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
1148,26,1,2025-07-10,,,2025-07-11 01:00:00.000000,2025-07-11 04:00:00.000000,0,0,,,"{""set_l"": 5.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 10, ""drink_back"": 2000, ""daily_payment"": 3000, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
1149,101,1,2025-07-10,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
1150,84,1,2025-07-11,,,2025-07-11 19:00:00.000000,2025-07-11 22:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 6, ""drink_back"": 1200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 20, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
1151,101,1,2025-07-11,,,2025-07-11 20:00:00.000000,2025-07-12 05:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 4.0, ""set_shot"": 1.0, ""set_s"": 0.0, ""champagne_count"": 50.0, ""champagne_back"": 5000, ""drink_count"": 75, ""drink_back"": 10100, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 2, ""distribution_count"": 37, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 9.0}",
1152,104,1,2025-07-11,,,2025-07-11 21:00:00.000000,2025-07-12 01:00:00.000000,0,0,,,"{""set_l"": 5.0, ""set_mg"": 1.0, ""set_shot"": 1.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 15, ""drink_back"": 3100, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1153,117,1,2025-07-11,,,2025-07-11 21:30:00.000000,2025-07-12 00:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 2, ""drink_back"": 400, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 140, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.5}",
1154,116,1,2025-07-11,,,2025-07-11 21:30:00.000000,2025-07-12 05:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 8000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 8.0}",
1155,37,1,2025-07-12,,,2025-07-12 20:00:00.000000,2025-07-13 00:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 2.0, ""set_shot"": 5.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 17, ""drink_back"": 3900, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1156,3,1,2025-07-12,,,2025-07-12 20:00:00.000000,2025-07-12 22:30:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 60.0, ""champagne_back"": 6000, ""drink_count"": 62, ""drink_back"": 6400, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.5}",
1157,101,1,2025-07-12,,,2025-07-12 21:00:00.000000,2025-07-13 03:30:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 4.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 45.0, ""champagne_back"": 4500, ""drink_count"": 67, ""drink_back"": 8900, ""daily_payment"": 6500, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 31, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
1158,104,1,2025-07-12,,,2025-07-12 21:00:00.000000,2025-07-13 00:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 30.0, ""champagne_back"": 3000, ""drink_count"": 30, ""drink_back"": 3000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
1159,37,1,2025-07-13,,,2025-07-13 20:00:00.000000,2025-07-14 00:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 16, ""drink_back"": 3200, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 2, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1160,101,1,2025-07-13,,,2025-07-13 21:00:00.000000,2025-07-14 04:00:00.000000,0,0,,,"{""set_l"": 5.0, ""set_mg"": 4.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 26, ""drink_back"": 5200, ""daily_payment"": 7000, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 3, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
1161,119,1,2025-07-14,,,2025-07-14 19:00:00.000000,2025-07-14 23:00:00.000000,0,0,,,"{""set_l"": 5.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 10, ""drink_back"": 2000, ""daily_payment"": 4000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 47, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1162,19,1,2025-07-14,,,2025-07-14 20:30:00.000000,2025-07-15 01:00:00.000000,0,0,,,"{""set_l"": 5.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 10.0, ""champagne_back"": 1000, ""drink_count"": 24, ""drink_back"": 3800, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.5}",
1163,107,1,2025-07-14,,,2025-07-14 21:00:00.000000,2025-07-15 04:30:00.000000,0,0,,,"{""set_l"": 13.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 10.0, ""champagne_back"": 1000, ""drink_count"": 48, ""drink_back"": 8600, ""daily_payment"": 0, ""rt_count"": 2, ""nt_count"": 1, ""distribution_count"": 11, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.5}",
1164,101,1,2025-07-14,,,2025-07-14 21:30:00.000000,2025-07-15 05:00:00.000000,0,0,,,"{""set_l"": 12.0, ""set_mg"": 4.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 40, ""drink_back"": 8000, ""daily_payment"": 7500, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 20, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.5}",
1165,112,1,2025-07-15,,,2025-07-15 20:00:00.000000,2025-07-15 23:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 8, ""drink_back"": 1600, ""daily_payment"": 0, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
1166,84,1,2025-07-15,,,2025-07-15 21:00:00.000000,2025-07-16 02:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 5.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 24, ""drink_back"": 4800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
1167,117,1,2025-07-15,,,2025-07-15 21:30:00.000000,2025-07-15 23:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 36, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 1.5}",
1168,101,1,2025-07-15,,,2025-07-15 22:00:00.000000,2025-07-16 02:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 5.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 22, ""drink_back"": 4400, ""daily_payment"": 6000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1169,107,1,2025-07-15,,,2025-07-15 22:30:00.000000,2025-07-16 02:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 5.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 24, ""drink_back"": 4800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
1170,118,1,2025-07-15,,,2025-07-16 02:30:00.000000,2025-07-16 05:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.5}",
1171,123,1,2025-07-15,,,2025-07-16 02:30:00.000000,2025-07-16 05:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.5}",
1172,124,1,2025-07-15,,,2025-07-16 03:00:00.000000,2025-07-16 05:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.0}",
1173,25,1,2025-07-16,,,2025-07-16 20:00:00.000000,2025-07-17 00:00:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 12, ""drink_back"": 2400, ""daily_payment"": 4000, ""rt_count"": 3, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1174,101,1,2025-07-16,,,2025-07-16 20:30:00.000000,2025-07-17 00:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 10, ""drink_back"": 2000, ""daily_payment"": 3500, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 23, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
1175,30,1,2025-07-16,,,2025-07-16 21:00:00.000000,2025-07-17 03:30:00.000000,0,0,,,"{""set_l"": 9.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 18, ""drink_back"": 3600, ""daily_payment"": 6500, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
1176,107,1,2025-07-16,,,2025-07-16 21:00:00.000000,2025-07-17 03:30:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 12, ""drink_back"": 2400, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 2, ""distribution_count"": 34, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.5}",
1177,26,1,2025-07-16,,,2025-07-17 01:00:00.000000,2025-07-17 05:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 0.0, ""set_shot"": 9.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 15, ""drink_back"": 3900, ""daily_payment"": 4000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
1178,84,1,2025-07-17,,,2025-07-17 20:00:00.000000,2025-07-17 22:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 8, ""drink_back"": 1600, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.0}",
1179,112,1,2025-07-17,,,2025-07-17 20:30:00.000000,2025-07-18 00:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 5.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 24, ""drink_back"": 4800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
